id,code,name,active
cat_019_96030,96030,Pompas fúnebres y actividades conexas,TRUE
cat_019_96091,96091,Servicios de sauna y otros servicios para la estética corporal n.c.p.,TRUE
cat_019_96092,96092,Servicios n.c.p.,TRUE
cat_019_97000,97000,Actividad de los hogares en calidad de empleadores de personal doméstico,TRUE
cat_019_98100,98100,Actividades indiferenciadas de producción de bienes de los hogares privados para uso propio,TRUE
cat_019_98200,98200,Actividades indiferenciadas de producción de servicios de los hogares privados para uso propio,TRUE
cat_019_99000,99000,Actividades de organizaciones y órganos extraterritoriales,TRUE
cat_019_10001,10001,Empleados,TRUE
cat_019_10002,10002,Pensionado,TRUE
cat_019_10003,10003,Estudiante,TRUE
cat_019_10004,10004,Desempleado,TRUE
cat_019_10005,10005,Otros,TRUE
cat_019_10006,10006,Comerciante,TRUE
